,Cueanexo,id_depto,Nombre
3994,620115000,62021,ESCUELA DE FORMACION INTEGRAL PARA LA INCLUSIÓN SOCIOEDUCATIVA
3995,660005700,66028,COLEGIO SAN JUAN BAUTISTA
3996,660013400,66063,EX COMBATIENTES DE MALVINAS EX N° 602
3997,660034700,66112,NUESTRA SRA.DEL ROSARIO DE SAN NICOLAS EX N° 587
3998,660060100,66007,GENDARMERIA NACIONAL  EX N°597
3999,660122300,66133,ESCUELA Nº 4733
4000,660138400,66007,NUCLEO EDUCATIVO N° 7173
4001,660138800,66028,ESCUELA DE EDUCACION TECNICA Nº 3148 INGENIERO OTTO KRAUSE
4002,660149300,66028,ESCUELA Nº 4817 Dr. Roberto Domingo Nazr
4003,700019600,70070,JOSÉ RUDECINDO ROJO
4004,700046600,70077,WALT DISNEY
4005,700102700,70014,JINZ N° 13 ESCUELA CAPITÁN EUGENIO DE MALLEA
4006,700105603,70021,JINZ N°24 CALINGASTA BATALLA DE MAIPÚ
4007,700111201,70035,JINZ N°55 PEDRO ECHAGÜE
4008,700113700,70077,JINZ N°52 ALAS ARGENTINAS
4009,740021601,74021,ESC. N° 282 GOBERNADOR JACINTO VIDELA
4010,740032300,74056,ESCUELA DE JORNADA COMPLETA N°441 CAPITAN DE FRAGATA PEDRO EDUARDO GIACHINO
4011,740033200,74056,ESCUELA DE COMERCIO Nº 10 JUAN ESTEBAN PEDERNERA
4012,740061500,74056,ESCUELA PUBLICA AUTOGESTIONADA N° 2 PUERTAS DEL SOL
4013,740065617,74028,ESCUELA PUBLICA DIGITAL ADULTOS N° 13 CONCARAN
4014,780022300,78021,JARDÍN DE INFANTES Nº 13 ROSARIO VERA PEÑALOZA
4015,820005501,82070,C.E.R. NRO 470 DOCTOR RAFAEL BIELSA
4016,820045200,82049,ESCUELA NRO 472 BERNARDINO RIVADAVIA
4017,820102600,82021,E.E.M.P.A. NRO 1139
4018,820131300,82105,ESCUELA NRO 296 CHACABUCO
4019,820174700,82084,E.E.M.P.A. NRO 1175
4020,820195700,82084,E.E.M.P.A. NRO 1168 BICENTENARIO DE LA PATRIA
4021,820210200,82070,E.E. TÉCNICO PROFESIONAL NRO 644 GREGORIA MATORRAS
4022,820211100,82119,ESCUELA PART. INC. NRO 1083 SANTA ROSA DE VITERBO
4023,820226200,82091,JARDIN DE INFANTES NRO 86 ROSARIO VERA PEÑALOZA
4024,820271300,82084,ESCUELA NRO 1243 JOSE PEDRONI
4025,820277400,82063,"ESCUELA PART. INC. NRO 1304 PAZ, PAN Y TRABAJO"
4026,820351900,82042,TALLER DE EDUCACION MANUAL NRO 61 DOMINGO FAUTINO SARMIENTO
4027,820381600,82084,I.S.P.I. NRO 9009 SAN JUAN BAUTISTA DE LA SALLE
4028,820392905,82084,CENTRO DE ALFABETIZACION NRO 117
4029,820393114,82084,CENTRO DE ALFABETIZACION NRO 196
4030,860000300,86161,CENTRO DE EDUCACION BASICA DEL ADULTO Nº040
4031,860108400,86133,ESCUELA Nº 378 / JI 841
4032,860138300,86189,ESCUELA Nº 419
4033,860155700,86182,ESCUELA DE LA FAMILIA AGRICOLA GARZA  LL 26
4034,860187600,86049,INSTITUTO SUPERIOR MONSEÑOR JORGE GOTTAU
4035,860222500,86106,Jardín de Infantes Municipal N° 5
4036,900033600,90014,ESC. CORONEL JOSE SEGUNDO ROCA
4037,900065200,90021,COL. NUESTRA SEÑORA DE LA CONSOLACION
4038,900176900,90014,ESC. MEDIA DE ALDERETES
4039,900181100,90056,INST. SAN JOSE
4040,900190900,90084,FUNDACION ESPIRITU SANTO
4041,900196100,90063,ESC. SECUNDARIA CELESTINO GELSI
4042,900214604,90084,AULA TALLER MOVIL Nº 4/126
4043,900216100,90084,ESC.ADVENTISTA RAMOS MEJIA
4044,900219300,90021,ESC. DE NIVEL INICIAL CONSTITUCION
4045,900227100,90084,JARDIN MATERNO INFANTIL MUNDO MAGICO
4046,900229400,90035,ESC. SECUNDARIA DE BARRANCAS
4047,900236800,90070,ESC. SECUNDARIA FRAY MAMERTO ESQUIU
4048,60004300,6568,JARDÍN DE INFANTES Nº915
4049,60014100,6218,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 REMEDIOS DE ESCALADA
4050,60079400,6343,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 GENERAL JOSÉ DE SAN MARTIN
4051,60097900,6665,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 SAN CARLOS
4052,60102400,6595,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 YAPEYU
4053,60160600,6266,CENTRO DE EDUCACION DE ADULTOS Nº701 JOSÉ FELICIANO CRUZ
4054,60205903,6658,CENTRO DE ADULTOS Nº710/25
4055,60247200,6134,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 VICENTE PEREDA
4056,60254800,6274,COLEGIO DEL CENTENARIO
4057,60265000,6560,ESCUELA DE EDUCACIÓN PRIMARIA Nº57
4058,60283400,6441,JARDÍN DE INFANTES Nº969 ALMAFUERTE
4059,60314300,6770,JARDÍN DE INFANTES Nº906 GERMAN BERDIALES
4060,60324600,6760,ESCUELA DE EDUCACIÓN PRIMARIA Nº19 RAFAEL OBLIGADO
4061,60336100,6595,INSTITUTO DE ENSEÑANZA ORAL (IDEO)
4062,60346200,6224,ESCUELA DE EDUCACIÓN PRIMARIA Nº45 SAN FRANCISCO SOLANO
4063,60374600,6595,JARDÍN DE INFANTES Nº909 ROSA E. F. DE INCAURGARAT
4064,60406300,6035,ESCUELA ESPECIAL A.P.A.N.A.U. (ASOC. PARA AYUDA DEL NIÑO A
4065,60427900,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 JOAQUIN V. GONZALEZ
4066,60448300,6483,ESCUELA PADRE LARUMBE
4067,60539900,6070,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 JUAN BAUTISTA AZOPARDO
4068,60567900,6410,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 MARTHA SALOTTI
4069,60573400,6882,JARDÍN DE INFANTES Nº919 DR. JOSÉ M. GUERCI
4070,60662500,6427,JARDÍN DE INFANTES Nº942 CARLOS DELLA PENNA
4071,60687300,6260,ESCUELA ESPECIAL Nº501 HIJOS DE LA TIERRA
4072,60750600,6763,JARDÍN DE INFANTES Nº911 TAMBOR DE TACUARI
4073,60765600,6434,ESCUELA MEDALLA MILAGROSA
4074,60815200,6861,INSTITUTO SANTA TERESITA DEL NIÑO JESUS
4075,60829100,6329,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 JOSÉ DE SAN MARTIN
4076,60829600,6371,ESCUELA DE EDUCACIÓN PRIMARIA Nº84 TENIENTE BENJAMIN MATIENZO
4077,60845300,6274,ESCUELA DE EDUCACIÓN PRIMARIA Nº58 DR. NICOLAS BOCCUZZI
4078,60846900,6638,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 ALAS ARGENTINAS
4079,60895100,6840,INSTITUTO JUAN XXIII
4080,60960200,6084,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 DOMINGO FAUSTINO SARMIENTO
4081,60983100,6826,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 MARIANO MORENO
4082,60999500,6595,INSTITUTO SANTA TERESA
4083,60999700,6595,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ESCUADRON DE INGENIEROS BLINDADO I
4084,61073200,6427,CENTRO EDUCATIVO NIVEL SECUNDARIO Nº453 FLORENCIO PASCUAL VERÓN
4085,61074000,6826,JARDÍN DE INFANTES Nº908 OLGA VIGNAU
4086,61108900,6385,JARDÍN DE INFANTES Nº902 MANUELA MOLINA
4087,61117400,6854,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 SARGENTO JUAN BAUTISTA CABRAL
4088,61121002,6581,CENTRO DE ADULTOS Nº708/02
4089,61131600,6658,JARDÍN DE INFANTES CASITA BRUZZONE
4090,61155500,6648,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 25 DE MAYO
4091,61243900,6427,ESCUELA ANGEL VICENTE PEÑALOZA
4092,61350801,6077,CENTRO DE ADULTOS Nº702
4093,61567200,6805,COLEGIO SAN FELIPE APOSTOL
4094,61682000,6427,CENTRO EDUCATIVO NIVEL SECUNDARIO Nº457
4095,61739500,6260,ESCUELA DE EDUCACIÓN SECUNDARIA N°44
4096,61793800,6371,ESCUELA DE EDUCACIÓN SECUNDARIA Nº49
4097,61822400,6756,JARDÍN DE INFANTES Nº913 ALFONSINA STORNI
4098,61828200,6515,ESCUELA DE EDUCACIÓN SECUNDARIA Nº23
4099,61854100,6427,ESCUELA DE EDUCACIÓN SECUNDARIA Nº131
4100,61858700,6427,ESCUELA DE EDUCACIÓN SECUNDARIA Nº156
4101,61885600,6147,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7
4102,61911800,6049,ESCUELA HOGAR SAGRADO CORAZON
4103,62034300,6749,COMIENZOS
4104,62042800,6277,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4
4105,62153100,6714,JARDÍN DE INFANTES RURAL Nº5
4106,62172800,6091,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº6
4107,62191700,6434,JARDÍN DE INFANTES PICHONCITOS
4108,62293100,6875,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5
4109,62405400,6441,JARDÍN DE INFANTES SAN JUAN BAUTISTA
4110,62408100,6427,JARDÍN DE INFANTES DE CARÁCTER COMUNITARIO N°15
4111,62421600,6778,JARDÍN DE INFANTES N°916
4112,62428400,6490,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS N°739
4113,62431100,6749,JARDÍN DE INFANTES Nº934
4114,100003400,10049,ESCUELA PARA ADULTO
4115,100068404,10112,JIN N°3 - ANEXO 04 EN ESCUELA N°202
4116,100075800,10063,ESCUELA DE ADULTOS N°41
4117,100082100,10105,JIN N°35 - SEDE
4118,140002300,14014,J.DE INF. JUSTO JOSE DE URQUIZA
4119,140009105,14105,C.E.N.M.A. SANTA ROSA DE RIO PRIMERO ANEXO SEDE
4120,140036200,14028,J.DE INF. JUANA PAULA MANSO
4121,140054400,14105,J.DE INF. ANTARTIDA ARGENTINA
4122,140058800,14042,20 DE JUNIO
4123,140107200,14147,ESCUELA 24 DE SETIEMBRE
4124,140119500,14098,J.DE INF. CARLOS GUIDO SPANO
4125,140121200,14161,J.DE INF. GENERAL MANUEL NICOLAS SAVIO
4126,140152200,14042,ESCUELA SUPERIOR INTEGRAL DE LECHERIA
4127,140164500,14119,JUANA MANUELA GORRITI
4128,140167400,14028,J.DE INF. JUAN JOSE CASTELLI
4129,140172200,14182,ESCUELA VALENTIN ALSINA
4130,140187600,14098,I.P.E.M. Nº 94 DOLORES LAVALLE DE LAVALLE
4131,140202000,14182,HIPOLITO YRIGOYEN
4132,140221200,14014,J.DE INF. DOCTOR RAMON J. CARCANO
4133,140231200,14147,J.DE INF. BERNARDINO RIVADAVIA
4134,140252200,14028,ESC.SUP.DE BELLAS ARTES ROBERTO VIOLA
4135,140252400,14028,ESCUELA NICOLAS AVELLANEDA
4136,140352000,14063,ESCUELA JOAQUIN VICTOR GONZALEZ
4137,140368000,14014,I.P.E.M. Nº 159 ARISTOBULO DEL VALLE
4138,140384100,14056,INSTITUTO TECNICO CARNERILLO
4139,140392400,14042,ESCUELA AGUSTIN ALVAREZ
4140,140395100,14014,ESCUELA NOCTURNA FRAY MAMERTO ESQUIU
4141,140513104,14098,ESCUELA DE SUBOFICIALES Y AGENTES GRAL MANUEL BELGRANO ANEXO RIO CUARTO
4142,140544300,14098,COMUNIDAD EDUCATIVA ATICA
4143,140550800,14140,ESCUELA EXPERIMENTAL CON ENFASIS EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION
4144,140556200,14105,I.P.E.T. N°398
4145,180029401,18056,EXTENSION AULICA QUE FUNCIONA EN LA ESCUELA Nº 602 (COL. SEC. DR. MAMERTO ACUÑA)
4146,180029500,18056,ESCUELA DE EDUCACION ESPECIAL Nº 18 MADRE TERESA DE CALCUTA
4147,180036300,18035,ESCUELA Nº 575 JUANA RAMIREZ DE BARRIENTOS
4148,180092200,18105,ESCUELA Nº 578 YAPEYU
4149,180147500,18168,ESCUELA Nº 958 VUELTA DEL OMBU
4150,180148700,18070,CENTRO DE EDUCACIÓN FÍSICA N° 9
4151,180159500,18028,J.I.N. Nº 18 (SEDE) - ESCUELA Nº 29 DIVINO NIÑO
4152,220051503,22063,E.E.P. Nº 925 - VICENTE NAVARRETE
4153,220057600,22084,E.E.S. Nº 78 - CNEL.ENRIQUE B. ROSTAGNO (CEP Nº 78)
4154,220084400,22098,E.E.S. Nº 49 - BERNARDO DE IRIGOYEN (CEP Nº 49)
4155,220101200,22140,JARDIN DE INFANTES Nº 48
4156,220106601,22007,JARDIN DE INFANTES Nº 41 - MADRE TERESA DE CALCUTA
4157,220140502,22133,E.E.P. Nº 187 - MIGUEL GOYENA
4158,220157600,22063,E.P.A Nº   64
4159,220204900,22140,U.E.G.P Nº 150 (UEP Nº 150) EMANUEL
4160,220205500,22126,P.E. EFP - CAMINO UNIDADES PENITENCIARIAS (ALDEA TRES HORQUETAS)
4161,220218900,22028,E.E.S. Nº 171
4162,220224800,22154,E.E.E. Nº 37 - GRACIELA GAMARRA
4163,220228115,22161,P.E. TODOS A LA SECUNDARIA
4164,220229503,22140,INSTITUTO DE EDUCACION SUPERIOR - CHARADAI
4165,260002900,26056,Padre José Parolini
4166,260039400,26077,CENTENARIO DE LA CIUDAD DE TRELEW
4167,300063400,30056,MARIANO MORENO 27
4168,300091000,30056,DANIEL ELIAS 19
4169,300131500,30008,PREFECTURA NAVAL ARGENTINA 85
4170,300143000,30070,FRAY MAMERTO ESQUIU 30
4171,300145600,30113,PROVINCIA DE LA RIOJA 58
4172,300231900,30098,ESCUELA DE EDUCACION TECNICA 7
4173,300294300,30084,PRIV. INSTITUTO SUPERIOR MADRE TERESA DE CALCUTA
4174,300311205,30028,CENTRO EDUCATIVO 84
4175,300330003,30070,CENTRO FORMACION PROFESIONAL 123
4176,340009500,34021,EPEP Nº 32 JORGE NESTOR AGUILAR
4177,340015700,34049,NEP Y FP Nº 13 SAN FRANCISCO SOLANO
4178,340035400,34014,EPEP Nº231 EMBAJADA DE AUSTRALIA
4179,340037300,34042,EPEP Nº359
4180,340117300,34035,JIN Nº 18 ANALIA GRISELDA MEDINA - EPEP Nº 221
4181,380014800,38028,ESCUELA N 380 RIM 20 CAZADORES DE LOS ANDES
4182,380026000,38007,ESCUELA N 154
4183,380050400,38063,CENTRO POLIVALENTE DE ARTE N 2
4184,420092900,42105,Escuela N° 263
4185,420100601,42021,J.I.N. Nº 30 en Escuela Nº 180
4186,460069900,46014,ESC.MUNICIPAL N°2JUAN DOMINGO PERON
4187,460083400,46014,UNIDAD EDUCATIVA DEL SPP(SERVICIO PENITENCIARIO PROVINCIAL)
4188,500031400,50042,JUAN NESTOR MILAN OYOLA
4189,500036300,50119,JOSE HERNANDEZ
4190,500082600,50105,JUAN BAUTISTA AMBROSETTI
4191,500157900,50035,JARDIN MATERNAL DEL SOL
4192,500260100,50105,SAN FRANCISCO DE ASIS
4193,540006501,54077,Aula Sat. Nº 01: ESC. Nº 334
4194,540011600,54056,ESC. Nº 618 (F.J.C.)
4195,540017200,54119,ESC. Nº 85: STA. ROSA DE LIMA
4196,540030400,54056,ESC. Nº 646
4197,540040900,54084,ESC. Nº 773: EDWIN BECKER
4198,540065500,54063,ESC. Nº 778: PABLO AREGUATI
4199,540081600,54028,ESC. Nº 748
4200,540082700,54098,ESC. Nº 719: ANGELA JOOSTENS DE MARTIN
4201,540095900,54014,ESC. Nº 589
4202,540124600,54091,ESC. Nº 822: HECTOR BENJAMIN REHWALD
4203,540131700,54028,C.E.P. Nº 03
4204,540147900,54119,ESC. ESPECIAL Nº 41
4205,540180700,54014,C.E.F.E. Nº 04
4206,540204901,54091,NENI Nº 2115 (Ext. ESC. Nº 151)
4207,620095319,62042,ESRN RURAL ANEXO 19
4208,660141000,66133,NUCLEO EDUCATIVO Nº 7186
4209,700086900,70084,COLEGIO DE EDUCACIÓN INICIAL PICARDÍAS
4210,700102000,70049,JINZ N°6 IGLESIA 17 DE AGOSTO
4211,740021101,74014,ESC. N° 92 JUAN WENCESLAO GEZ
4212,740065678,74056,ESCUELA PUBLICA DIGITAL DE ADULTOS BEAZLEY
4213,820005000,82084,I.S.P.I.  NRO 4009 CIENCIAS COMERCIALES
4214,820014201,82084,EXTENSION AULICA E.E.M.P.A. NRO 1299
4215,820015100,82084,E.E.S. ORIENTADA PART. INC. NRO 2063 NUESTRA SEÑORA DE LA ASUNCIÓN
4216,820023812,82042,CE.C.LA. NRO 135
4217,820024300,82063,ESCUELA NRO 1258 SIMON BOLIVAR
4218,820039600,82119,E.E. TÉCNICO PROFESIONAL NRO 643 GRANADEROS DE SAN LORENZO
4219,820077500,82042,TALLER DE EDUCACION MANUAL NRO 52 CARLOS CASADO DEL ALISAL
4220,820095402,82084,GRADO RADIAL II - ESCUELA NOCTURNA NRO 30
4221,820109100,82084,ESCUELA ESPECIAL DE FORMACION LABORAL NRO 2069
4222,820155900,82098,TALLER DE EDUCACION MANUAL NRO 121 PABLO PIZZURNO
4223,820190200,82119,I.S.P.I. NRO 9247 SAN CARLOS BORROMEO
4224,820215200,82049,ESCUELA NRO 318 BERNARDO O'HIGGINS
4225,820217100,82049,ESCUELA ESPECIAL NRO 2033 MADRE TERESA
4226,820222201,82070,C.E.R. NRO 541 GREGORIA MATORRAS DE SAN MARTIN
4227,820250700,82084,I.S.P.I. NRO 9193 CRUZ ROJA ARGENTINA
4228,820260100,82084,ESCUELA NRO 614 REPUBLICA DE NICARAGUA
4229,820266900,82084,E.E.S. ORIENTADA PART. INC. NRO 3032 FAMILIA DE DIOS
4230,820281200,82084,E.E.M.P.A. NRO 1223
4231,820312000,82084,E.E.S. ORIENTADA PART. INC. NRO 8154 SANTA JUSTINA
4232,820391308,82049,CENTRO DE ALFABETIZACION NRO 270
4233,820410301,82063,NUCLEO I - JARDIN DE INFANTES NUCLEADO NRO 255 DR. ESTEBAN L. MARADONA
4234,820453400,82063,COCINA CENTRALIZADA NRO 9609
4235,820459700,82098,E.E.S. ORIENTADA NRO 617
4236,860020601,86161,Anexo Instituto de Formación Docente N° 3
4237,860022000,86014,ESCUELA Nº591
4238,860047700,86168,ESCUELA Nº 896 / JI 877
4239,860049300,86168,ESCUELA Nº859 LA ANDARIEGA / JI N° 887
4240,860111300,86063,COLEGIO INMACULADA CONCEPCION
4241,860114700,86035,JARDIN MUNICIPAL Nº 12 ALBERGUE DE SUEÑO
4242,860128300,86119,COLEGIO SAN FRANCISCO DE ASIS
4243,860130100,86098,ESCUELA Nº 159 MIGUEL DE AZCUENAGA
4244,860139500,86049,COLEGIO SECUNDARIO DOMINGO FAUSTINO SARMIENTO
4245,860148700,86035,ESCUELA N° 87 PROVINCIA DE ENTRE RIOS
4246,860154400,86049,INSTITUTO SUPERIOR DE BELLAS ARTES JUAN YAPARI
4247,860158700,86049,INSTITUTO DE ENSEÑANZA SAN JORGE  LL 51
4248,860165600,86084,ESCUELA N° 1050 SOBERANIA NACIONAL
4249,860169700,86133,ESCUELA Nº768 SUBOFICIAL EDMUNDO GOMEZ
4250,860175900,86049,JARDIN DE INFANTES PRIVADO HUILEN
4251,860192400,86035,JARDIN DE INFANTE Nº65
4252,860199900,86147,JARDIN DE INFANTES Nº 11  HUAUITAS
4253,900085602,90014,ESC. SOCIAL DE CULTURA CATOLICA NTRA. SRA. DEL VALLE
4254,900204700,90091,COLEGIO SAN FRANCISCO JAVIER
4255,900221800,90070,ESC. ESPECIAL MONTEROS
4256,900222300,90014,ESC. ESPECIAL ELENA ADAMS KELLER
4257,940008400,94014,CENTRO POLIVALENTE DE ARTE DE USH - PROF. INÉS MARÍA BUSTELO
4258,60055000,6408,JARDÍN DE INFANTES Nº904 NICOLAS LEVAGGI
4259,60069100,6476,CENTRO DE ADULTOS Nº703 VILLA ERCILIA
4260,60147500,6623,ESCUELA DE ADULTOS Nº701 JUAN MARTÍN DE PUEYRREDON
4261,60154300,6490,ESCUELA DE EDUCACIÓN PRIMARIA Nº71 MANUEL BELGRANO
4262,60202501,6035,CENTRO DE ADULTOS Nº714/03
4263,60207902,6658,CENTRO DE ADULTOS Nº727/02
4264,60214100,6308,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 TOMAS GUIDO
4265,60217600,6515,INSTITUTO ADVENTISTA LOS POLVORINES
4266,60256200,6119,JARDÍN DE INFANTES Nº902 DR. RICARDO GUTIERREZ
4267,60256900,6840,JARDÍN MUNICIPAL EL OSITO MIMOSO
4268,60296900,6441,JARDÍN DE INFANTES EUFORION
4269,60322600,6760,CENTRO EDUCATIVO NIVEL SECUNDARIO Nº452 PROFESOR DELFOR CANDIA MARC
4270,60374200,6595,JARDÍN DE INFANTES Nº924
4271,60389800,6434,JARDÍN DE INFANTES Nº905 MANUEL BELGRANO
4272,60507300,6224,JARDÍN DE INFANTES Nº911 EL NEGRITO FALUCHO
4273,60521700,6357,JARDÍN MUNICIPAL Nº29 (EX9911)
4274,60525500,6686,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 JUAN BAUTISTA ALBERDI
4275,60571700,6568,ESCUELA CRISTO OBRERO
4276,60580900,6126,ESCUELA DE ADULTOS Nº701 RAFAEL OBLIGADO
4277,60627800,6882,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 CRUCERO GENERAL BELGRANO
4278,60647100,6231,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ELSA LORENZO
4279,60659100,6490,ESCUELA DE EDUCACIÓN PRIMARIA Nº57 PUEBLO DE LA PAZ
4280,60661800,6658,JARDÍN DE INFANTES Nº933 JOSEFINA E.DE BEMBERG
4281,60668800,6392,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 CONSTANCIO C. VIGIL
4282,60695100,6134,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 BARTOLOME MITRE
4283,60747700,6547,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 MANUEL BELGRANO
4284,60762300,6490,ESCUELA ESPECIAL Nº501 GABRIELA MISTRAL
4285,60768400,6658,COLEGIO PRIVADO BERNAL
4286,60787900,6056,CENTRO EDUCATIVO NIVEL SECUNDARIO Nº452 HAYDEE ALICIA MARTINET DE PRADO
4287,60788700,6420,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 CORONEL JOSÉ FÉLIX BOGADO
4288,60801900,6266,JARDÍN DE INFANTES SEMILLITAS
4289,60825200,6532,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 BARTOLOMÉ MITRE
4290,60844300,6274,ESCUELA ESPECIAL Nº3130 CIUDAD DE FLORENCIO VARELA
4291,60844900,6274,ESCUELA DE EDUCACIÓN PRIMARIA Nº40 ANGEL ESTRADA
4292,60911502,6441,CENTRO DE ADULTOS Nº720/13
4293,60928900,6791,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº10
4294,60943900,6371,INSTITUTO JUAN MARTÍN DE PUEYRREDON
4295,60982000,6412,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 JUAN VUCETICH
4296,61092500,6315,JARDÍN DE INFANTES Nº903
4297,61115800,6568,ESCUELA DE EDUCACIÓN PRIMARIA Nº80 ANTONIO MORELLO
4298,61144200,6274,ESCUELA DE EDUCACIÓN PRIMARIA Nº48 ENRIQUE BANCHS
4299,61228400,6756,COLEGIO MARTÍN Y OMAR
4300,61387600,6638,JARDÍN DE INFANTES Nº915
4301,61511700,6532,CENTRO DE FORMACION LABORAL Nº1
4302,61518500,6791,CENTRO DE FORMACION PROFESIONAL Nº401
4303,61534600,6760,COLEGIO JOSÉ ANTONIO DE ORO CAMPO
4304,61535000,6539,ESCUELA CUMELEN
4305,61573800,6756,FLORENCIA NIGHTINGALE
4306,61667900,6638,JARDÍN DE INFANTES Nº923
4307,61701001,6260,EXTENSIÓN I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº16
4308,61723900,6056,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40
4309,61749800,6427,ESCUELA DE EDUCACIÓN SECUNDARIA Nº98
4310,61762800,6182,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8
4311,61787800,6028,ESCUELA DE EDUCACIÓN SECUNDARIA Nº73
4312,61812900,6371,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40
4313,61815000,6539,ESCUELA DE EDUCACIÓN SECUNDARIA Nº37
4314,61835000,6560,ESCUELA DE EDUCACIÓN SECUNDARIA Nº67
4315,61896201,6252,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº27
4316,61915900,6515,COLEGIO SEÑOR DE MAILIN
4317,61937600,6280,INSTITUTO SECUNDARIO SAINT EXUPERY
4318,62037400,6091,COLEGIO RIO DE LA PLATA SUR
4319,62041900,6497,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10
4320,62049100,6028,COLEGIO PARROQUIAL SANTA ANA
4321,62050400,6693,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2
4322,62053400,6260,C.E.B.A.S. Nº41
4323,62129800,6469,JARDÍN DE INFANTES RURAL Nº1
4324,62153500,6749,JARDÍN DE INFANTES RURAL Nº2
4325,62156700,6826,JARDÍN DE INFANTES RURAL Nº11
4326,62167800,6399,JARDÍN DE INFANTES RURAL Nº6
4327,62173000,6638,JARDÍN DE INFANTES Nº932
4328,62177000,6420,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2
4329,62179700,6805,CENTRO EDUCATIVO NIVEL SECUNDARIO Nº452
4330,62217700,6805,LA CONCEPCION
4331,62218200,6357,CENTRO DE FORMACIÓN PROFESIONAL EMPRESARIAL
4332,62275000,6035,CENTRO EDUCATIVO COMPLEMENTARIO Nº125
4333,62363900,6427,CENTRO EDUCATIVO DE NIVEL SECUNDARIO Nº471
4334,62421300,6364,JARDÍN DE INFANTES N°928
4335,100033800,10105,ESCUELA N° 488 FUNDACIÓN EUSKAL ECHEA
4336,140017900,14042,ESCUELA GENERAL SAN MARTIN
4337,140028600,14140,LUIS MARIA DRAGO
4338,140071304,14028,C.E.N.M.A. CRUZ DEL EJE - ANEXO SERVICIO PENITENCIARIO
4339,140079700,14007,ALFREDO LORENZO PALACIOS
4340,140090600,14133,JOSE MANUEL ESTRADA
4341,140099700,14140,J.DE INF. JOSE MANUEL ESTRADA
4342,140136000,14014,J.DE INF. ROSARIO VERA PEÑALOZA
4343,140159900,14042,ESCUELA JOSE INGENIEROS
4344,140171600,14056,J.DE INF. MARIA ELENA WALSH
4345,140208300,14112,MARIANO MORENO
4346,140331400,14056,I.P.E.T. Nº 100 MARIA BENITA ARIAS
4347,140375400,14098,ESCUELA ESPECIAL ERNESTO SORIA
4348,140397300,14014,COLEGIO SANTO TOMAS
4349,140429801,14056,C.E.N.M.A. GENERAL CABRERA - ANEXO CARNERILLO
4350,140430500,14014,COLEGIO DEL CARMEN
4351,140435000,14014,INSTITUTO SAN PEDRO APOSTOL
4352,140479600,14014,J.DE INF. MALVINAS ARGENTINAS (EX-DE B° ALMIRANTE BROWN)
4353,140502600,14014,J.DE INF. GRACIELA CABAL (Bº 2 DE MAYO)
4354,140512600,14042,C.E.N.M.A. MANUEL ANSELMO OCAMPO
4355,140535800,14014,I.P.E.M. Nº 358 ALEJANDRO PAPALINI
4356,140549400,14014,J.DE INF. PAULA MONTAL
4357,140561900,14091,J.DE INF. MIGUEL OCAMPO
4358,140573300,14007,I.P.E.T. N° 422
4359,180001700,18035,ESCUELA Nº 37 CEFERINO NAMUNCURA
4360,180066500,18021,ESCUELA Nº 299 JUAN ALFREDO ASUAD
4361,180068100,18126,COLEGIO SECUNDARIO MANUEL RAMON GONZALEZ
